date,drug_name,sales
2024-02-21,Atorvastatin,127
2024-02-22,Atorvastatin,113
2024-02-23,Atorvastatin,110
2024-02-24,Atorvastatin,110
2024-02-25,Atorvastatin,120
2024-02-26,Atorvastatin,125
2024-02-27,Atorvastatin,131
2024-02-28,Atorvastatin,122
2024-02-29,Atorvastatin,111
2024-03-01,Atorvastatin,114
2024-03-02,Atorvastatin,112
2024-03-03,Atorvastatin,117
2024-03-04,Atorvastatin,127
2024-03-05,Atorvastatin,128
2024-03-06,Atorvastatin,124
2024-03-07,Atorvastatin,117
2024-03-08,Atorvastatin,111
2024-03-09,Atorvastatin,112
2024-03-10,Atorvastatin,120
2024-03-11,Atorvastatin,129
2024-03-12,Atorvastatin,125
2024-03-13,Atorvastatin,122
2024-03-14,Atorvastatin,113
2024-03-15,Atorvastatin,112
2024-03-16,Atorvastatin,110
2024-03-17,Atorvastatin,117
2024-03-18,Atorvastatin,129
2024-03-19,Atorvastatin,128
2024-03-20,Atorvastatin,123
2024-03-21,Atorvastatin,120
2024-03-22,Atorvastatin,112
2024-03-23,Atorvastatin,112
2024-03-24,Atorvastatin,120
2024-03-25,Atorvastatin,130
2024-03-26,Atorvastatin,131
2024-03-27,Atorvastatin,125
2024-03-28,Atorvastatin,116
2024-03-29,Atorvastatin,107
2024-03-30,Atorvastatin,109
2024-03-31,Atorvastatin,120
2024-04-01,Atorvastatin,127
2024-04-02,Atorvastatin,131
2024-04-03,Atorvastatin,125
2024-04-04,Atorvastatin,114
2024-04-05,Atorvastatin,111
2024-04-06,Atorvastatin,112
2024-04-07,Atorvastatin,125
2024-04-08,Atorvastatin,129
2024-04-09,Atorvastatin,127
2024-04-10,Atorvastatin,129
2024-04-11,Atorvastatin,115
2024-04-12,Atorvastatin,109
2024-04-13,Atorvastatin,117
2024-04-14,Atorvastatin,121
2024-04-15,Atorvastatin,130
2024-04-16,Atorvastatin,132
2024-04-17,Atorvastatin,125
2024-04-18,Atorvastatin,115
2024-04-19,Atorvastatin,110
2024-04-20,Atorvastatin,116
2024-04-21,Atorvastatin,121
2024-04-22,Atorvastatin,131
2024-04-23,Atorvastatin,131
2024-04-24,Atorvastatin,124
2024-04-25,Atorvastatin,114
2024-04-26,Atorvastatin,113
2024-04-27,Atorvastatin,117
2024-04-28,Atorvastatin,119
2024-04-29,Atorvastatin,130
2024-04-30,Atorvastatin,128
2024-05-01,Atorvastatin,124
2024-05-02,Atorvastatin,117
2024-05-03,Atorvastatin,108
2024-05-04,Atorvastatin,113
2024-05-05,Atorvastatin,120
2024-05-06,Atorvastatin,130
2024-05-07,Atorvastatin,131
2024-05-08,Atorvastatin,128
2024-05-09,Atorvastatin,117
2024-05-10,Atorvastatin,109
2024-05-11,Atorvastatin,111
2024-05-12,Atorvastatin,118
2024-05-13,Atorvastatin,131
2024-05-14,Atorvastatin,137
2024-05-15,Atorvastatin,127
2024-05-16,Atorvastatin,121
2024-05-17,Atorvastatin,114
2024-05-18,Atorvastatin,113
2024-05-19,Atorvastatin,124
2024-05-20,Atorvastatin,129
2024-05-21,Atorvastatin,131
2024-05-22,Atorvastatin,126
2024-05-23,Atorvastatin,117
2024-05-24,Atorvastatin,114
2024-05-25,Atorvastatin,113
2024-05-26,Atorvastatin,124
2024-05-27,Atorvastatin,132
2024-05-28,Atorvastatin,133
2024-05-29,Atorvastatin,130
2024-05-30,Atorvastatin,120
2024-05-31,Atorvastatin,115
2024-06-01,Atorvastatin,115
2024-06-02,Atorvastatin,123
2024-06-03,Atorvastatin,131
2024-06-04,Atorvastatin,132
2024-06-05,Atorvastatin,126
2024-06-06,Atorvastatin,113
2024-06-07,Atorvastatin,114
2024-06-08,Atorvastatin,117
2024-06-09,Atorvastatin,120
2024-06-10,Atorvastatin,132
2024-06-11,Atorvastatin,131
2024-06-12,Atorvastatin,126
2024-06-13,Atorvastatin,121
2024-06-14,Atorvastatin,111
2024-06-15,Atorvastatin,113
2024-06-16,Atorvastatin,126
2024-06-17,Atorvastatin,130
2024-06-18,Atorvastatin,135
2024-06-19,Atorvastatin,124
2024-06-20,Atorvastatin,116
2024-06-21,Atorvastatin,111
2024-06-22,Atorvastatin,114
2024-06-23,Atorvastatin,120
2024-06-24,Atorvastatin,132
2024-06-25,Atorvastatin,134
2024-06-26,Atorvastatin,126
2024-06-27,Atorvastatin,117
2024-06-28,Atorvastatin,112
2024-06-29,Atorvastatin,113
2024-06-30,Atorvastatin,117
2024-07-01,Atorvastatin,131
2024-07-02,Atorvastatin,132
2024-07-03,Atorvastatin,127
2024-07-04,Atorvastatin,117
2024-07-05,Atorvastatin,115
2024-07-06,Atorvastatin,120
2024-07-07,Atorvastatin,122
2024-07-08,Atorvastatin,134
2024-07-09,Atorvastatin,134
2024-07-10,Atorvastatin,128
2024-07-11,Atorvastatin,119
2024-07-12,Atorvastatin,114
2024-07-13,Atorvastatin,118
2024-07-14,Atorvastatin,121
2024-07-15,Atorvastatin,131
2024-07-16,Atorvastatin,136
2024-07-17,Atorvastatin,130
2024-07-18,Atorvastatin,117
2024-07-19,Atorvastatin,114
2024-07-20,Atorvastatin,118
2024-07-21,Atorvastatin,125
2024-07-22,Atorvastatin,134
2024-07-23,Atorvastatin,135
2024-07-24,Atorvastatin,129
2024-07-25,Atorvastatin,120
2024-07-26,Atorvastatin,118
2024-07-27,Atorvastatin,115
2024-07-28,Atorvastatin,124
2024-07-29,Atorvastatin,130
2024-07-30,Atorvastatin,132
2024-07-31,Atorvastatin,129
2024-08-01,Atorvastatin,119
2024-08-02,Atorvastatin,114
2024-08-03,Atorvastatin,120
2024-08-04,Atorvastatin,128
2024-08-05,Atorvastatin,137
2024-08-06,Atorvastatin,137
2024-08-07,Atorvastatin,134
2024-08-08,Atorvastatin,121
2024-08-09,Atorvastatin,113
2024-08-10,Atorvastatin,115
2024-08-11,Atorvastatin,127
2024-08-12,Atorvastatin,133
2024-08-13,Atorvastatin,135
2024-08-14,Atorvastatin,128
2024-08-15,Atorvastatin,120
2024-08-16,Atorvastatin,116
2024-08-17,Atorvastatin,115
2024-08-18,Atorvastatin,125
2024-08-19,Atorvastatin,136
2024-08-20,Atorvastatin,130
2024-08-21,Atorvastatin,126
2024-08-22,Atorvastatin,122
2023-01-01,ORS,80
2023-01-02,ORS,88
2023-01-03,ORS,91
2023-01-04,ORS,84
2023-01-05,ORS,73
2023-01-06,ORS,66
2023-01-07,ORS,71
2023-01-08,ORS,75
2023-01-09,ORS,86
2023-01-10,ORS,88
2023-01-11,ORS,82
2023-01-12,ORS,75
2023-01-13,ORS,69
2023-01-14,ORS,71
2023-01-15,ORS,75
2023-01-16,ORS,85
2023-01-17,ORS,91
2023-01-18,ORS,86
2023-01-19,ORS,72
2023-01-20,ORS,68
2023-01-21,ORS,74
2023-01-22,ORS,78
2023-01-23,ORS,87
2023-01-24,ORS,92
2023-01-25,ORS,83
2023-01-26,ORS,74
2023-01-27,ORS,70
2023-01-28,ORS,76
2023-01-29,ORS,81
2023-01-30,ORS,88
2023-01-31,ORS,89
2023-02-01,ORS,85
2023-02-02,ORS,77
2023-02-03,ORS,68
2023-02-04,ORS,74
2023-02-05,ORS,80
2023-02-06,ORS,88
2023-02-07,ORS,88
2023-02-08,ORS,84
2023-02-09,ORS,74
2023-02-10,ORS,68
2023-02-11,ORS,73
2023-02-12,ORS,80
2023-02-13,ORS,86
2023-02-14,ORS,95
2023-02-15,ORS,83
2023-02-16,ORS,78
2023-02-17,ORS,68
2023-02-18,ORS,74
2023-02-19,ORS,80
2023-02-20,ORS,87
2023-02-21,ORS,91
2023-02-22,ORS,85
2023-02-23,ORS,75
2023-02-24,ORS,69
2023-02-25,ORS,70
2023-02-26,ORS,81
2023-02-27,ORS,86
2023-02-28,ORS,91
2023-03-01,ORS,86
2023-03-02,ORS,77
2023-03-03,ORS,70
2023-03-04,ORS,75
2023-03-05,ORS,80
2023-03-06,ORS,86
2023-03-07,ORS,90
2023-03-08,ORS,87
2023-03-09,ORS,76
2023-03-10,ORS,73
2023-03-11,ORS,72
2023-03-12,ORS,80
2023-03-13,ORS,87
2023-03-14,ORS,93
2023-03-15,ORS,86
2023-03-16,ORS,75
2023-03-17,ORS,71
2023-03-18,ORS,68
2023-03-19,ORS,83
2023-03-20,ORS,89
2023-03-21,ORS,87
2023-03-22,ORS,83
2023-03-23,ORS,77
2023-03-24,ORS,69
2023-03-25,ORS,76
2023-03-26,ORS,83
2023-03-27,ORS,90
2023-03-28,ORS,86
2023-03-29,ORS,85
2023-03-30,ORS,76
2023-03-31,ORS,70
2023-04-01,ORS,73
2023-04-02,ORS,80
2023-04-03,ORS,90
2023-04-04,ORS,93
2023-04-05,ORS,88
2023-04-06,ORS,78
2023-04-07,ORS,76
2023-04-08,ORS,77
2023-04-09,ORS,82
2023-04-10,ORS,89
2023-04-11,ORS,95
2023-04-12,ORS,89
2023-04-13,ORS,75
2023-04-14,ORS,75
2023-04-15,ORS,74
2023-04-16,ORS,81
2023-04-17,ORS,86
2023-04-18,ORS,92
2023-04-19,ORS,87
2023-04-20,ORS,81
2023-04-21,ORS,75
2023-04-22,ORS,74
2023-04-23,ORS,84
2023-04-24,ORS,92
2023-04-25,ORS,93
2023-04-26,ORS,86
2023-04-27,ORS,77
2023-04-28,ORS,74
2023-04-29,ORS,76
2023-04-30,ORS,82
2023-05-01,ORS,86
2023-05-02,ORS,90
2023-05-03,ORS,89
2023-05-04,ORS,75
2023-05-05,ORS,76
2023-05-06,ORS,77
2023-05-07,ORS,83
2023-05-08,ORS,92
2023-05-09,ORS,94
2023-05-10,ORS,87
2023-05-11,ORS,76
2023-05-12,ORS,76
2023-05-13,ORS,78
2023-05-14,ORS,81
2023-05-15,ORS,88
2023-05-16,ORS,93
2023-05-17,ORS,87
2023-05-18,ORS,80
2023-05-19,ORS,76
2023-05-20,ORS,71
2023-05-21,ORS,87
2023-05-22,ORS,91
2023-05-23,ORS,95
2023-05-24,ORS,89
2023-05-25,ORS,81
2023-05-26,ORS,74
2023-05-27,ORS,77
2023-05-28,ORS,84
2023-05-29,ORS,90
2023-05-30,ORS,90
2023-05-31,ORS,86
2023-06-01,ORS,79
2023-06-02,ORS,73
2023-06-03,ORS,75
2023-06-04,ORS,88
2023-06-05,ORS,94
2023-06-06,ORS,93
2023-06-07,ORS,90
2023-06-08,ORS,79
2023-06-09,ORS,75
2023-06-10,ORS,77
2023-06-11,ORS,84
2023-06-12,ORS,91
2023-06-13,ORS,97
2023-06-14,ORS,90
2023-06-15,ORS,76
2023-06-16,ORS,73
2023-06-17,ORS,75
2023-06-18,ORS,83
2023-06-19,ORS,94
2023-06-20,ORS,94
2023-06-21,ORS,86
2023-06-22,ORS,80
2023-06-23,ORS,76
2023-06-24,ORS,77
2023-06-25,ORS,84
2023-06-26,ORS,93
2023-06-27,ORS,98
2023-06-28,ORS,90
2023-06-29,ORS,83
2023-06-30,ORS,74
2023-07-01,ORS,77
2023-07-02,ORS,85
2023-07-03,ORS,93
2023-07-04,ORS,96
2023-07-05,ORS,88
2023-07-06,ORS,82
2023-07-07,ORS,72
2023-07-08,ORS,75
2023-07-09,ORS,90
2023-07-10,ORS,92
2023-07-11,ORS,97
2023-07-12,ORS,93
2023-07-13,ORS,76
2023-07-14,ORS,78
2023-07-15,ORS,79
2023-07-16,ORS,89
2023-07-17,ORS,91
2023-07-18,ORS,98
2023-07-19,ORS,89
2023-07-20,ORS,83
2023-07-21,ORS,76
2023-07-22,ORS,79
2023-07-23,ORS,86
2023-07-24,ORS,90
2023-07-25,ORS,89
2023-07-26,ORS,91
2023-07-27,ORS,81
2023-07-28,ORS,77
2023-07-29,ORS,78
2023-07-30,ORS,90
2023-07-31,ORS,94
2023-08-01,ORS,95
2023-08-02,ORS,91
2023-08-03,ORS,81
2023-08-04,ORS,77
2023-08-05,ORS,76
2023-08-06,ORS,86
2023-08-07,ORS,93
2023-08-08,ORS,94
2023-08-09,ORS,95
2023-08-10,ORS,80
2023-08-11,ORS,77
2023-08-12,ORS,77
2023-08-13,ORS,87
2023-08-14,ORS,92
2023-08-15,ORS,98
2023-08-16,ORS,95
2023-08-17,ORS,81
2023-08-18,ORS,79
2023-08-19,ORS,78
2023-08-20,ORS,90
2023-08-21,ORS,99
2023-08-22,ORS,96
2023-08-23,ORS,88
2023-08-24,ORS,84
2023-08-25,ORS,78
2023-08-26,ORS,80
2023-08-27,ORS,86
2023-08-28,ORS,93
2023-08-29,ORS,99
2023-08-30,ORS,92
2023-08-31,ORS,80
2023-09-01,ORS,79
2023-09-02,ORS,80
2023-09-03,ORS,87
2023-09-04,ORS,98
2023-09-05,ORS,96
2023-09-06,ORS,91
2023-09-07,ORS,85
2023-09-08,ORS,78
2023-09-09,ORS,77
2023-09-10,ORS,88
2023-09-11,ORS,94
2023-09-12,ORS,99
2023-09-13,ORS,92
2023-09-14,ORS,83
2023-09-15,ORS,76
2023-09-16,ORS,79
2023-09-17,ORS,90
2023-09-18,ORS,94
2023-09-19,ORS,97
2023-09-20,ORS,90
2023-09-21,ORS,81
2023-09-22,ORS,78
2023-09-23,ORS,80
2023-09-24,ORS,92
2023-09-25,ORS,95
2023-09-26,ORS,98
2023-09-27,ORS,90
2023-09-28,ORS,85
2023-09-29,ORS,79
2023-09-30,ORS,83
2023-10-01,ORS,90
2023-10-02,ORS,97
2023-10-03,ORS,97
2023-10-04,ORS,93
2023-10-05,ORS,84
2023-10-06,ORS,80
2023-10-07,ORS,82
2023-10-08,ORS,88
2023-10-09,ORS,93
2023-10-10,ORS,101
2023-10-11,ORS,94
2023-10-12,ORS,84
2023-10-13,ORS,80
2023-10-14,ORS,81
2023-10-15,ORS,91
2023-10-16,ORS,93
2023-10-17,ORS,98
2023-10-18,ORS,96
2023-10-19,ORS,86
2023-10-20,ORS,83
2023-10-21,ORS,79
2023-10-22,ORS,91
2023-10-23,ORS,99
2023-10-24,ORS,95
2023-10-25,ORS,93
2023-10-26,ORS,84
2023-10-27,ORS,76
2023-10-28,ORS,81
2023-10-29,ORS,91
2023-10-30,ORS,96
2023-10-31,ORS,99
2023-11-01,ORS,94
2023-11-02,ORS,85
2023-11-03,ORS,78
2023-11-04,ORS,83
2023-11-05,ORS,86
2023-11-06,ORS,97
2023-11-07,ORS,102
2023-11-08,ORS,93
2023-11-09,ORS,84
2023-11-10,ORS,81
2023-11-11,ORS,82
2023-11-12,ORS,91
2023-11-13,ORS,97
2023-11-14,ORS,95
2023-11-15,ORS,96
2023-11-16,ORS,89
2023-11-17,ORS,83
2023-11-18,ORS,75
2023-11-19,ORS,91
2023-11-20,ORS,97
2023-11-21,ORS,97
2023-11-22,ORS,94
2023-11-23,ORS,85
2023-11-24,ORS,81
2023-11-25,ORS,82
2023-11-26,ORS,88
2023-11-27,ORS,97
2023-11-28,ORS,98
2023-11-29,ORS,91
2023-11-30,ORS,83
2023-12-01,ORS,80
2023-12-02,ORS,85
2023-12-03,ORS,89
2023-12-04,ORS,97
2023-12-05,ORS,98
2023-12-06,ORS,95
2023-12-07,ORS,88
2023-12-08,ORS,85
2023-12-09,ORS,83
2023-12-10,ORS,91
2023-12-11,ORS,97
2023-12-12,ORS,100
2023-12-13,ORS,96
2023-12-14,ORS,86
2023-12-15,ORS,81
2023-12-16,ORS,83
2023-12-17,ORS,90
2023-12-18,ORS,98
2023-12-19,ORS,96
2023-12-20,ORS,96
2023-12-21,ORS,91
2023-12-22,ORS,80
2023-12-23,ORS,84
2023-12-24,ORS,93
2023-12-25,ORS,101
2023-12-26,ORS,100
2023-12-27,ORS,92
2023-12-28,ORS,87
2023-12-29,ORS,82
2023-12-30,ORS,83
2023-12-31,ORS,91
2024-01-01,ORS,99
2024-01-02,ORS,102
2024-01-03,ORS,96
2024-01-04,ORS,87
2024-01-05,ORS,82
2024-01-06,ORS,83
2024-01-07,ORS,93
2024-01-08,ORS,98
2024-01-09,ORS,101
2024-01-10,ORS,93
2024-01-11,ORS,86
2024-01-12,ORS,83
2024-01-13,ORS,82
2024-01-14,ORS,91
2024-01-15,ORS,95
2024-01-16,ORS,99
2024-01-17,ORS,94
2024-01-18,ORS,88
2024-01-19,ORS,83
2024-01-20,ORS,84
2024-01-21,ORS,91
2024-01-22,ORS,99
2024-01-23,ORS,103
2024-01-24,ORS,97
2024-01-25,ORS,87
2024-01-26,ORS,85
2024-01-27,ORS,88
2024-01-28,ORS,90
2024-01-29,ORS,101
2024-01-30,ORS,108
2024-01-31,ORS,97
2024-02-01,ORS,88
2024-02-02,ORS,82
2024-02-03,ORS,85
2024-02-04,ORS,94
2024-02-05,ORS,98
2024-02-06,ORS,102
2024-02-07,ORS,92
2024-02-08,ORS,88
2024-02-09,ORS,81
2024-02-10,ORS,85
2024-02-11,ORS,89
2024-02-12,ORS,99
2024-02-13,ORS,104
2024-02-14,ORS,96
2024-02-15,ORS,85
2024-02-16,ORS,83
2024-02-17,ORS,84
2024-02-18,ORS,92
2024-02-19,ORS,99
2024-02-20,ORS,107
2024-02-21,ORS,94
2024-02-22,ORS,94
2024-02-23,ORS,82
2024-02-24,ORS,86
2024-02-25,ORS,92
2024-02-26,ORS,100
2024-02-27,ORS,101
2024-02-28,ORS,99
2024-02-29,ORS,86
2024-03-01,ORS,84
2024-03-02,ORS,81
2024-03-03,ORS,94
2024-03-04,ORS,103
2024-03-05,ORS,101
2024-03-06,ORS,99
2024-03-07,ORS,89
2024-03-08,ORS,87
2024-03-09,ORS,84
2024-03-10,ORS,99
2024-03-11,ORS,97
2024-03-12,ORS,103
2024-03-13,ORS,95
2024-03-14,ORS,93
2024-03-15,ORS,83
2024-03-16,ORS,86
2024-03-17,ORS,95
2024-03-18,ORS,102
2024-03-19,ORS,102
2024-03-20,ORS,96
2024-03-21,ORS,90
2024-03-22,ORS,85
2024-03-23,ORS,87
2024-03-24,ORS,98
2024-03-25,ORS,97
2024-03-26,ORS,104
2024-03-27,ORS,101
2024-03-28,ORS,90
2024-03-29,ORS,80
2024-03-30,ORS,84
2024-03-31,ORS,95
2024-04-01,ORS,103
2024-04-02,ORS,105
2024-04-03,ORS,97
2024-04-04,ORS,91
2024-04-05,ORS,83
2024-04-06,ORS,87
2024-04-07,ORS,95
2024-04-08,ORS,101
2024-04-09,ORS,107
2024-04-10,ORS,95
2024-04-11,ORS,90
2024-04-12,ORS,83
2024-04-13,ORS,90
2024-04-14,ORS,96
2024-04-15,ORS,101
2024-04-16,ORS,104
2024-04-17,ORS,103
2024-04-18,ORS,89
2024-04-19,ORS,82
2024-04-20,ORS,88
2024-04-21,ORS,96
2024-04-22,ORS,104
2024-04-23,ORS,106
2024-04-24,ORS,103
2024-04-25,ORS,87
2024-04-26,ORS,83
2024-04-27,ORS,89
2024-04-28,ORS,93
2024-04-29,ORS,100
2024-04-30,ORS,109
2024-05-01,ORS,96
2024-05-02,ORS,90
2024-05-03,ORS,85
2024-05-04,ORS,90
2024-05-05,ORS,92
2024-05-06,ORS,104
2024-05-07,ORS,103
2024-05-08,ORS,101
2024-05-09,ORS,89
2024-05-10,ORS,89
2024-05-11,ORS,86
2024-05-12,ORS,91
2024-05-13,ORS,102
2024-05-14,ORS,105
2024-05-15,ORS,102
2024-05-16,ORS,89
2024-05-17,ORS,84
2024-05-18,ORS,90
2024-05-19,ORS,93
2024-05-20,ORS,103
2024-05-21,ORS,105
2024-05-22,ORS,101
2024-05-23,ORS,90
2024-05-24,ORS,84
2024-05-25,ORS,89
2024-05-26,ORS,94
2024-05-27,ORS,101
2024-05-28,ORS,108
2024-05-29,ORS,101
2024-05-30,ORS,95
2024-05-31,ORS,88
2024-06-01,ORS,86
2024-06-02,ORS,96
2024-06-03,ORS,102
2024-06-04,ORS,103
2024-06-05,ORS,100
2024-06-06,ORS,94
2024-06-07,ORS,87
2024-06-08,ORS,86
2024-06-09,ORS,96
2024-06-10,ORS,104
2024-06-11,ORS,103
2024-06-12,ORS,102
2024-06-13,ORS,92
2024-06-14,ORS,84
2024-06-15,ORS,86
2024-06-16,ORS,99
2024-06-17,ORS,104
2024-06-18,ORS,109
2024-06-19,ORS,104
2024-06-20,ORS,95
2024-06-21,ORS,86
2024-06-22,ORS,84
2024-06-23,ORS,98
2024-06-24,ORS,109
2024-06-25,ORS,107
2024-06-26,ORS,97
2024-06-27,ORS,91
2024-06-28,ORS,87
2024-06-29,ORS,87
2024-06-30,ORS,92
2024-07-01,ORS,105
2024-07-02,ORS,105
2024-07-03,ORS,105
2024-07-04,ORS,93
2024-07-05,ORS,89
2024-07-06,ORS,89
2024-07-07,ORS,98
2024-07-08,ORS,102
2024-07-09,ORS,105
2024-07-10,ORS,104
2024-07-11,ORS,94
2024-07-12,ORS,87
2024-07-13,ORS,91
2024-07-14,ORS,99
2024-07-15,ORS,110
2024-07-16,ORS,108
2024-07-17,ORS,100
2024-07-18,ORS,93
2024-07-19,ORS,89
2024-07-20,ORS,92
2024-07-21,ORS,95
2024-07-22,ORS,106
2024-07-23,ORS,106
2024-07-24,ORS,101
2024-07-25,ORS,95
2024-07-26,ORS,90
2024-07-27,ORS,89
2024-07-28,ORS,98
2024-07-29,ORS,105
2024-07-30,ORS,114
2024-07-31,ORS,103
2024-08-01,ORS,92
2024-08-02,ORS,91
2024-08-03,ORS,93
2024-08-04,ORS,102
2024-08-05,ORS,110
2024-08-06,ORS,110
2024-08-07,ORS,102
2024-08-08,ORS,94
2024-08-09,ORS,88
2024-08-10,ORS,90
2024-08-11,ORS,101
2024-08-12,ORS,106
2024-08-13,ORS,110
2024-08-14,ORS,104
2024-08-15,ORS,92
2024-08-16,ORS,86
2024-08-17,ORS,89
2024-08-18,ORS,98
2024-08-19,ORS,107
2024-08-20,ORS,107
2024-08-21,ORS,105
2024-08-22,ORS,94
